date,emp_tot,unemp_tot,lab_force,unemp_rate,part_rate,emp_pop_ratio,civ_pop,source,frequency
2007-08-01,10484.0681576,470.5698236,10954.6379812,0.042956219000000004,0.652783771,0.624742649,16781.419,ABS 6202 LF Statistics,Month
2007-09-01,10513.8323852,462.317346,10976.1497312,0.042120175,0.6530253340000001,0.625519793,16808.153,ABS 6202 LF Statistics,Month
2007-10-01,10503.5632091,474.9424929,10978.505702,0.043261124000000005,0.652097667,0.62388719,16835.677,ABS 6202 LF Statistics,Month
2007-11-01,10561.0501412,489.1869663,11050.2371075,0.044269364,0.655287003,0.626277865,16863.202,ABS 6202 LF Statistics,Month
2007-12-01,10581.7326674,476.5089246,11058.241592,0.043090840000000005,0.65469309,0.626481814,16890.726,ABS 6202 LF Statistics,Month
2008-01-01,10613.7643917,467.6834272,11081.4478189,0.042204181,0.654571928,0.626946256,16929.305,ABS 6202 LF Statistics,Month
2008-02-01,10648.2992341,441.648698,11089.947932,0.039824235,0.653584731,0.627556218,16967.881,ABS 6202 LF Statistics,Month
2008-03-01,10669.3809676,451.2612913,11120.6422589,0.040578708,0.653906942,0.627372244,17006.46,ABS 6202 LF Statistics,Month
2008-04-01,10708.0152408,477.3121559,11185.3273967,0.042673061,0.656579687,0.628561422,17035.75,ABS 6202 LF Statistics,Month
2008-05-01,10680.1825267,476.0329394,11156.215466,0.042669751,0.6537471170000001,0.62585189,17065.032,ABS 6202 LF Statistics,Month
2008-06-01,10732.9297758,475.7730627,11208.7028384,0.042446754999999996,0.6556974200000001,0.627865193,17094.322,ABS 6202 LF Statistics,Month
2008-07-01,10751.1182912,477.1555246,11228.2738158,0.042495893,0.655564524,0.627705724,17127.641,ABS 6202 LF Statistics,Month
2008-08-01,10793.132618,450.9718969,11244.1045148,0.040107409000000004,0.655213885,0.628934954,17160.968,ABS 6202 LF Statistics,Month
2008-09-01,10778.0014249,482.8446716,11260.8460965,0.042878188000000005,0.6549178860000001,0.626836194,17194.287,ABS 6202 LF Statistics,Month
2008-10-01,10786.9212971,483.5130268,11270.434324,0.042901011,0.654276699,0.626207567,17225.792,ABS 6202 LF Statistics,Month
2008-11-01,10780.6425364,503.6198281,11284.2623645,0.04463028300000001,0.653883497,0.624700491,17257.298,ABS 6202 LF Statistics,Month
2008-12-01,10788.3604906,516.7428761,11305.1033667,0.04570881499999999,0.653897402,0.624008527,17288.803,ABS 6202 LF Statistics,Month
2009-01-01,10791.3858067,556.9086203,11348.294427,0.049074213000000005,0.6550082930000001,0.622864276,17325.421,ABS 6202 LF Statistics,Month
2009-02-01,10803.7880421,605.6987551,11409.4867972,0.053087292,0.657151355,0.6222649690000001,17362.038,ABS 6202 LF Statistics,Month
2009-03-01,10770.1635099,652.5156787,11422.6791886,0.057124574,0.6565265259999999,0.619022729,17398.656,ABS 6202 LF Statistics,Month
2009-04-01,10793.9506679,630.12423,11424.0748979,0.055157572,0.6556513429999999,0.619487207,17424.009,ABS 6202 LF Statistics,Month
2009-05-01,10772.5294322,664.8401145,11437.3695467,0.05812876,0.655460502,0.617359396,17449.365,ABS 6202 LF Statistics,Month
2009-06-01,10754.8409221,669.7961168,11424.6370389,0.058627343,0.6537809099999999,0.615451472,17474.718,ABS 6202 LF Statistics,Month
2009-07-01,10799.1106516,649.2693083,11448.3799599,0.056712767,0.6540780979999999,0.616983519,17503.078,ABS 6202 LF Statistics,Month
2009-08-01,10789.1220848,652.6942527,11441.8163375,0.057044636,0.6526454780000001,0.615415554,17531.442,ABS 6202 LF Statistics,Month
2009-09-01,10810.4464491,648.587295,11459.0337441,0.056600522,0.652571922,0.615636011,17559.802,ABS 6202 LF Statistics,Month
2009-10-01,10820.128612,644.7446534,11464.8732654,0.056236527,0.652078411,0.615407786,17582.047,ABS 6202 LF Statistics,Month
2009-11-01,10850.3030861,638.6182195,11488.9213056,0.055585568,0.652620321,0.61634405,17604.296,ABS 6202 LF Statistics,Month
2009-12-01,10886.428535,632.600201,11519.028736,0.054917841999999994,0.653504776,0.617615704,17626.541,ABS 6202 LF Statistics,Month
2010-01-01,10936.2024368,607.8700283,11544.0724651,0.052656463,0.653844681,0.6194155330000001,17655.68,ABS 6202 LF Statistics,Month
2010-02-01,10919.2766809,612.13358,11531.410261,0.053084017000000004,0.652051175,0.617437679,17684.824,ABS 6202 LF Statistics,Month
2010-03-01,10925.2262866,626.4731904,11551.699477,0.054232123,0.6521239470000001,0.616757881,17713.963,ABS 6202 LF Statistics,Month
2010-04-01,10937.0601364,636.6081728,11573.6683092,0.055004874,0.652641906,0.61674342,17733.566,ABS 6202 LF Statistics,Month
2010-05-01,10938.5257471,603.6837566,11542.2095037,0.052302270000000005,0.650149176,0.616144899,17753.171,ABS 6202 LF Statistics,Month
2010-06-01,10992.7001074,596.318502,11589.0186094,0.051455479000000005,0.652065829,0.618513469,17772.774,ABS 6202 LF Statistics,Month
2010-07-01,11018.9903003,614.9675643,11633.9578646,0.052859704,0.653819441,0.619258739,17793.839,ABS 6202 LF Statistics,Month
2010-08-01,11060.0480933,584.621612,11644.6697053,0.050205083000000005,0.653647736,0.6208312970000001,17814.901,ABS 6202 LF Statistics,Month
2010-09-01,11088.0948706,590.1239481,11678.2188187,0.050532017,0.6547567320000001,0.621670554,17835.966,ABS 6202 LF Statistics,Month
2010-10-01,11104.3128584,619.7079985,11724.0208569,0.052857975,0.656551523,0.62184754,17856.97,ABS 6202 LF Statistics,Month
2010-11-01,11162.5757198,600.9402839,11763.5160037,0.051085091,0.65798936,0.6243759130000001,17877.973,ABS 6202 LF Statistics,Month
2010-12-01,11168.3518427,572.6254515,11740.9772942,0.048771532000000006,0.655958008,0.623965931,17898.977,ABS 6202 LF Statistics,Month
2011-01-01,11199.2534529,589.7955289,11789.0489819,0.050029102,0.657640349,0.624739193,17926.286,ABS 6202 LF Statistics,Month
2011-02-01,11174.3798775,586.5175909,11760.8974684,0.049870139,0.655072005,0.622403473,17953.595,ABS 6202 LF Statistics,Month
2011-03-01,11214.8885927,581.0344464,11795.9230392,0.049257226,0.656025027,0.6237110539999999,17980.904,ABS 6202 LF Statistics,Month
2011-04-01,11182.3479557,583.6563382,11766.0042939,0.049605314,0.653573553,0.621152832,18002.571,ABS 6202 LF Statistics,Month
2011-05-01,11172.2003235,589.7617181,11761.9620416,0.05014144,0.65256355,0.6198430739999999,18024.24,ABS 6202 LF Statistics,Month
2011-06-01,11206.0245558,579.5479255,11785.5724813,0.049174354999999996,0.6530883969999999,0.620973197,18045.907,ABS 6202 LF Statistics,Month
2011-07-01,11209.7549009,601.0080219,11810.7629228,0.050886469,0.6536978430000001,0.620433468,18067.618,ABS 6202 LF Statistics,Month
2011-08-01,11216.825026,622.1289717,11838.9539977,0.052549319,0.654440194,0.620049807,18090.2,ABS 6202 LF Statistics,Month
2011-09-01,11247.3388348,619.563468,11866.9023029,0.052209368,0.655167218,0.620961352,18112.784,ABS 6202 LF Statistics,Month
2011-10-01,11249.2340785,615.7016865,11864.935765,0.051892543,0.6540682339999999,0.62012697,18140.211,ABS 6202 LF Statistics,Month
2011-11-01,11252.1758021,620.9127812,11873.0885833,0.05229581,0.653529494,0.61935264,18167.64,ABS 6202 LF Statistics,Month
2011-12-01,11230.7737643,615.6480632,11846.4218275,0.051969114999999996,0.651078769,0.617242781,18195.067,ABS 6202 LF Statistics,Month
2012-01-01,11304.6012528,600.7035994,11905.3048522,0.050456801,0.653153664,0.620197619,18227.418,ABS 6202 LF Statistics,Month
2012-02-01,11269.416283,620.0998655,11889.5161485,0.052155180999999995,0.651131901,0.617171999,18259.766,ABS 6202 LF Statistics,Month
2012-03-01,11333.121124,619.2239368,11952.3450608,0.051807736,0.653415078,0.619563122,18292.117,ABS 6202 LF Statistics,Month
2012-04-01,11322.11912,595.2270761,11917.3461961,0.049946277,0.65058339,0.618089171,18317.938,ABS 6202 LF Statistics,Month
2012-05-01,11363.8698249,623.5369089,11987.4067338,0.052015997,0.653486858,0.619495087,18343.761,ABS 6202 LF Statistics,Month
2012-06-01,11339.5743178,617.4435852,11957.0179029,0.051638593000000003,0.6509140600000001,0.617301774,18369.58,ABS 6202 LF Statistics,Month
2012-07-01,11348.8864875,619.4385507,11968.3250382,0.05175649499999999,0.650571743,0.61690043,18396.626,ABS 6202 LF Statistics,Month
2012-08-01,11357.033526,615.6233265,11972.6568525,0.051419107000000006,0.6498518590000001,0.616437057,18423.671,ABS 6202 LF Statistics,Month
2012-09-01,11391.8707094,661.4268766,12053.297586,0.054875179999999996,0.653269875,0.617421573,18450.717,ABS 6202 LF Statistics,Month
2012-10-01,11391.2845019,651.9484926,12043.2329945,0.05413401,0.651828752,0.616542648,18476.069,ABS 6202 LF Statistics,Month
2012-11-01,11384.7958266,631.4441903,12016.2400169,0.052549232,0.649476565,0.61534707,18501.422,ABS 6202 LF Statistics,Month
2012-12-01,11395.6991869,654.7124345,12050.4116214,0.054331126,0.650432267,0.61509355,18526.774,ABS 6202 LF Statistics,Month
2013-01-01,11462.6106157,652.4921143,12115.1027301,0.053857745,0.652839452,0.617678991,18557.553,ABS 6202 LF Statistics,Month
2013-02-01,11465.5389371,658.2068043,12123.7457415,0.054290713000000004,0.652223364,0.616813693,18588.334,ABS 6202 LF Statistics,Month
2013-03-01,11434.7275528,682.8659343,12117.593487,0.056353263,0.650814756,0.614139221,18619.113,ABS 6202 LF Statistics,Month
2013-04-01,11467.9261334,678.7116689,12146.6378023,0.05587650499999999,0.651525483,0.615120516,18643.381,ABS 6202 LF Statistics,Month
2013-05-01,11458.0076165,681.1626013,12139.1702178,0.056112781,0.6502783999999999,0.61378947,18667.651,ABS 6202 LF Statistics,Month
2013-06-01,11471.7926111,693.0097912,12164.8024023,0.056968437999999996,0.650805431,0.613730062,18691.919,ABS 6202 LF Statistics,Month
2013-07-01,11457.8009169,682.8859844,12140.6869013,0.056247722,0.648636183,0.612151876,18717.252,ABS 6202 LF Statistics,Month
2013-08-01,11454.1208452,707.8050359,12161.9258811,0.058198434,0.6488927320000001,0.611128191,18742.583,ABS 6202 LF Statistics,Month
2013-09-01,11476.7467479,694.1641464,12170.9108942,0.057034691000000005,0.648495597,0.6115088510000001,18767.916,ABS 6202 LF Statistics,Month
2013-10-01,11471.0552052,709.7340192,12180.7892243,0.058266669,0.648364347,0.610586316,18786.951,ABS 6202 LF Statistics,Month
2013-11-01,11448.7314564,704.3874513,12153.1189077,0.057959398,0.6462366620000001,0.608781174,18805.988,ABS 6202 LF Statistics,Month
2013-12-01,11418.0597006,716.0966055,12134.156306,0.059014948,0.644575909,0.6065362950000001,18825.023,ABS 6202 LF Statistics,Month
2014-01-01,11454.6095493,722.6191343,12177.2286836,0.059341837999999994,0.64577106,0.607449819,18856.882,ABS 6202 LF Statistics,Month
2014-02-01,11477.3041569,719.9116203,12197.2157772,0.059022619,0.6457401110000001,0.607626839,18888.738,ABS 6202 LF Statistics,Month
2014-03-01,11531.4880615,718.9471137,12250.4351753,0.058687474999999996,0.647465607,0.609467485,18920.596,ABS 6202 LF Statistics,Month
2014-04-01,11538.8163281,711.0218734,12249.8382015,0.058043369,0.646802793,0.60926018,18939.062,ABS 6202 LF Statistics,Month
2014-05-01,11514.3202514,725.8970246,12240.217276,0.05930426,0.645665296,0.607374593,18957.527,ABS 6202 LF Statistics,Month
2014-06-01,11531.037265,742.4559545,12273.4932196,0.060492635999999995,0.6467905639999999,0.607664498,18975.993,ABS 6202 LF Statistics,Month
2014-07-01,11546.1289623,758.9252794,12305.0542417,0.061675899000000006,0.64765417,0.607709517,18999.421,ABS 6202 LF Statistics,Month
2014-08-01,11545.9078868,747.8559356,12293.7638224,0.060832138,0.646263121,0.606949554,19022.846,ABS 6202 LF Statistics,Month
2014-09-01,11547.4848125,766.1479023,12313.6327148,0.062219486000000004,0.646511371,0.6062857660000001,19046.274,ABS 6202 LF Statistics,Month
2014-10-01,11542.9768225,784.6300944,12327.6069169,0.063648208,0.6465297409999999,0.605379281,19067.347,ABS 6202 LF Statistics,Month
2014-11-01,11545.1337409,776.1358018,12321.2695427,0.062991545,0.6454838909999999,0.604823863,19088.423,ABS 6202 LF Statistics,Month
2014-12-01,11597.4406027,754.2945397,12351.7351423,0.06106790100000001,0.6463663479999999,0.606894112,19109.496,ABS 6202 LF Statistics,Month
2015-01-01,11606.9931724,785.4795292,12392.4727016,0.0633836,0.647497124,0.606456425,19139.039,ABS 6202 LF Statistics,Month
2015-02-01,11677.5013325,761.1250888,12438.6264213,0.061190445,0.648907103,0.6092001890000001,19168.578,ABS 6202 LF Statistics,Month
2015-03-01,11692.7796084,758.7563272,12451.5359356,0.060936766,0.64858097,0.6090585430000001,19198.121,ABS 6202 LF Statistics,Month
2015-04-01,11693.6184021,761.2640371,12454.8824391,0.061121736,0.648102864,0.608489692,19217.447,ABS 6202 LF Statistics,Month
2015-05-01,11735.713611,739.9447803,12475.6583912,0.059311081,0.6485318010000001,0.610066679,19236.772,ABS 6202 LF Statistics,Month
2015-06-01,11729.9987384,749.8607215,12479.8594599,0.06008567,0.648099117,0.609157647,19256.097,ABS 6202 LF Statistics,Month
2015-07-01,11761.6573342,786.11198220000006,12547.7693164,0.062649541,0.6508320209999999,0.610057694,19279.582,ABS 6202 LF Statistics,Month
2015-08-01,11773.3038134,762.4326566,12535.73647,0.060820730999999996,0.649417026,0.609919008,19303.061,ABS 6202 LF Statistics,Month
2015-09-01,11784.3667347,772.9807593,12557.347494,0.061556054,0.6497461130000001,0.609750306,19326.545,ABS 6202 LF Statistics,Month
2015-10-01,11861.1931672,746.1954353,12607.3886025,0.059187153,0.6516048069999999,0.613038174,19348.213,ABS 6202 LF Statistics,Month
2015-11-01,11897.6304961,740.2010857,12637.8315818,0.058570260000000006,0.6524475590000001,0.614233536,19369.881,ABS 6202 LF Statistics,Month
2015-12-01,11905.7266724,725.8104443,12631.5371168,0.057460184,0.65139392,0.613964706,19391.549,ABS 6202 LF Statistics,Month
2016-01-01,11909.0591164,763.4445064,12672.5036228,0.060244173,0.652408176,0.613104384,19424.195,ABS 6202 LF Statistics,Month
2016-02-01,11930.5286926,717.3826308,12647.9113233,0.056719454,0.650049781,0.613179312,19456.835,ABS 6202 LF Statistics,Month
2016-03-01,11940.4943203,714.4633815,12654.9577018,0.056457192,0.649322458,0.612663535,19489.481,ABS 6202 LF Statistics,Month
2016-04-01,11949.1837033,714.823463,12664.0071663,0.056445283,0.649050263,0.612414438,19511.597,ABS 6202 LF Statistics,Month
2016-05-01,11945.5436977,724.6733003,12670.216998,0.057195019,0.648633314,0.611534719,19533.713,ABS 6202 LF Statistics,Month
2016-06-01,11965.9754361,722.4276311,12688.4030671,0.056936056,0.648829721,0.6118879150000001,19555.829,ABS 6202 LF Statistics,Month
2016-07-01,11997.7449122,722.7876091,12720.5325213,0.056820546,0.649484198,0.612580151,19585.592,ABS 6202 LF Statistics,Month
2016-08-01,11973.0007255,710.7477857,12683.7485112,0.056036099000000006,0.6466234489999999,0.610389194,19615.355,ABS 6202 LF Statistics,Month
2016-09-01,11954.2187821,713.964512,12668.1832941,0.056358871,0.644851474,0.608508373,19645.118,ABS 6202 LF Statistics,Month
2016-10-01,11986.2461114,708.7673776,12695.013489,0.055830376,0.645396227,0.609363513,19670.108,ABS 6202 LF Statistics,Month
2016-11-01,12014.4327268,735.2014715,12749.6341983,0.057664515,0.647350701,0.6100215370000001,19695.096,ABS 6202 LF Statistics,Month
2016-12-01,12036.4506355,745.7377188,12782.1883543,0.05834194400000001,0.6481811670000001,0.610365017,19720.086,ABS 6202 LF Statistics,Month
2017-01-01,12053.4909829,726.6480963,12780.1390792,0.056857605,0.646867363,0.610088034,19756.97,ABS 6202 LF Statistics,Month
2017-02-01,12061.3863951,747.702205,12809.0886001,0.058372786999999995,0.647124569,0.609350105,19793.853,ABS 6202 LF Statistics,Month
2017-03-01,12116.3453093,752.3660313,12868.7113405,0.058464753,0.6489275379999999,0.6109881500000001,19830.737,ABS 6202 LF Statistics,Month
2017-04-01,12170.0842939,724.2127236,12894.2970175,0.056165351,0.649458267,0.612981215,19853.927,ABS 6202 LF Statistics,Month
2017-05-01,12196.472149,715.4169291,12911.8890781,0.055407611,0.64958554,0.6135935570000001,19877.119,ABS 6202 LF Statistics,Month
2017-06-01,12227.840752,724.9565104,12952.7972623,0.055969108,0.650884228,0.614454818,19900.309,ABS 6202 LF Statistics,Month
2017-07-01,12261.6796307,724.2420782,12985.921709,0.055771325999999996,0.651613124,0.6152717959999999,19928.883,ABS 6202 LF Statistics,Month
2017-08-01,12313.0456626,717.886317,13030.9319796,0.055090942,0.6529501480000001,0.616978509,19957.009,ABS 6202 LF Statistics,Month
2017-09-01,12343.6802511,709.5154786,13053.1957296,0.054355691000000005,0.6531452040000001,0.617643045,19985.136,ABS 6202 LF Statistics,Month
2017-10-01,12355.7852879,700.4258947,13056.2111826,0.053646949,0.6526269100000001,0.6176154669999999,20005.628,ABS 6202 LF Statistics,Month
2017-11-01,12412.1160965,711.9213016,13124.0373981,0.054245601,0.6553460529999999,0.619796413,20026.118,ABS 6202 LF Statistics,Month
2017-12-01,12452.2028163,740.2761389,13192.4789552,0.056113498000000005,0.658090268,0.621162522,20046.61,ABS 6202 LF Statistics,Month
2018-01-01,12483.3250577,727.6646625,13210.9897203,0.055080252999999996,0.657812525,0.621580045,20083.214,ABS 6202 LF Statistics,Month
2018-02-01,12484.0691136,734.617778,13218.6868916,0.055574187000000004,0.656998235,0.620486092,20119.821,ABS 6202 LF Statistics,Month
2018-03-01,12489.0286055,728.2457644,13217.2743699,0.05509802900000001,0.6557350510000001,0.619605342,20156.425,ABS 6202 LF Statistics,Month
2018-04-01,12507.3872176,733.4229102,13240.8101278,0.05539109,0.6561213410000001,0.619778064,20180.429,ABS 6202 LF Statistics,Month
2018-05-01,12507.3601669,712.7792452,13220.1394121,0.053916167,0.654318786,0.619040425,20204.432,ABS 6202 LF Statistics,Month
2018-06-01,12576.7775577,706.3789172,13283.1564748,0.053178544,0.6566576120000001,0.621737516,20228.436,ABS 6202 LF Statistics,Month
2018-07-01,12575.3174027,699.6716193,13274.989022,0.052706004,0.655224651,0.6206903779999999,20260.21,ABS 6202 LF Statistics,Month
2018-08-01,12615.7744015,700.8149153,13316.5893168,0.052627208,0.656248694,0.621712158,20291.986,ABS 6202 LF Statistics,Month
2018-09-01,12627.6932733,664.8265152,13292.5197885,0.050015086,0.6540384160000001,0.6213266279999999,20323.76,ABS 6202 LF Statistics,Month
2018-10-01,12665.6936697,666.5424301,13332.2360998,0.049994796,0.655247648,0.622488676,20346.866,ABS 6202 LF Statistics,Month
2018-11-01,12699.9900851,684.0268956,13384.0169806,0.051107743000000004,0.6570464749999999,0.623466313,20369.97,ABS 6202 LF Statistics,Month
2018-12-01,12723.080624,671.0668572,13394.1474812,0.050101497999999994,0.6567987820000001,0.6238921789999999,20393.076,ABS 6202 LF Statistics,Month
2019-01-01,12751.4725764,678.3669902,13429.8395666,0.050511920999999994,0.6573681929999999,0.624163263,20429.707,ABS 6202 LF Statistics,Month
2019-02-01,12758.8654652,665.5610757,13424.4265408,0.049578362,0.655927236,0.623407438,20466.335,ABS 6202 LF Statistics,Month
2019-03-01,12781.9064484,684.8246106,13466.7310591,0.05085307,0.65681868,0.6234174339999999,20502.966,ABS 6202 LF Statistics,Month
2019-04-01,12815.8221035,706.1300962,13521.9521996,0.052221016999999995,0.658876425,0.624469228,20522.744,ABS 6202 LF Statistics,Month
2019-05-01,12854.5381725,706.2648071,13560.8029796,0.052081340999999996,0.6601332750000001,0.625752648,20542.523,ABS 6202 LF Statistics,Month
2019-06-01,12856.7579241,712.7775685,13569.5354926,0.05252778,0.659923006,0.625258716,20562.301,ABS 6202 LF Statistics,Month
2019-07-01,12886.7478114,713.7279085,13600.4757199,0.052478158,0.6605186380000001,0.6258558359999999,20590.601,ABS 6202 LF Statistics,Month
2019-08-01,12923.1733451,717.0602292,13640.2335744,0.052569498,0.661540282,0.626763441,20618.901,ABS 6202 LF Statistics,Month
2019-09-01,12934.779784,707.6347937,13642.4145777,0.051870202000000004,0.660739176,0.626466502,20647.201,ABS 6202 LF Statistics,Month
2019-10-01,12910.6283959,722.856659,13633.4850549,0.05302068099999999,0.659652225,0.624677015,20667.686,ABS 6202 LF Statistics,Month
2019-11-01,12946.2986851,706.0071167,13652.3058017,0.051713397,0.659908786,0.62578266,20688.171,ABS 6202 LF Statistics,Month
2019-12-01,12975.527004,691.9327762,13667.4597802,0.050626290000000004,0.659987774,0.626575042,20708.656,ABS 6202 LF Statistics,Month
2020-01-01,12988.4077157,725.4692178,13713.8769335,0.052900374,0.661042609,0.626073208,20745.829,ABS 6202 LF Statistics,Month
2020-02-01,13015.1209859,699.0542647,13714.1752506,0.050973117,0.659874637,0.6262387700000001,20783.001,ABS 6202 LF Statistics,Month
